DEPTH,CALI,GR,DT,RHOB,ILD,NPHI,lstrat,wellname
876.5,,22.5998,,,,,Andrew,211/18-9
877.0,,23.2941,,,,,Andrew,211/18-9
877.5,,24.0084,,,,,Andrew,211/18-9
878.0,,22.7175,,,,,Andrew,211/18-9
878.5,,21.3346,,,,,Andrew,211/18-9
879.0,,22.2599,,,,,Andrew,211/18-9
879.5,,21.1411,,,,,Andrew,211/18-9
880.0,,21.12,,,,,Andrew,211/18-9
880.5,,20.5453,,,,,Andrew,211/18-9
881.0,,19.4715,,,,,Andrew,211/18-9
881.5,,19.2832,,,,,Andrew,211/18-9
882.0,,19.466,,,,,Andrew,211/18-9
882.5,,19.9489,,,,,Andrew,211/18-9
883.0,,20.4563,,,,,Andrew,211/18-9
883.5,,20.8567,,,,,Andrew,211/18-9
884.0,,20.8845,,,,,Andrew,211/18-9
884.5,,20.6628,,,,,Andrew,211/18-9
885.0,,20.4888,,,,,Andrew,211/18-9
885.5,,20.4209,,,,,Andrew,211/18-9
886.0,,20.7092,,,,,Andrew,211/18-9
886.5,,20.4065,,,,,Andrew,211/18-9
887.0,,19.336,,,,,Andrew,211/18-9
887.5,,18.2289,,,,,Andrew,211/18-9
888.0,,17.7265,,,,,Andrew,211/18-9
888.5,,19.5872,,,,,Andrew,211/18-9
889.0,,20.7933,,,,,Andrew,211/18-9
889.5,,21.1314,,,,,Andrew,211/18-9
890.0,,19.8071,,,,,Andrew,211/18-9
890.5,,19.4028,,,,,Andrew,211/18-9
891.0,,20.7416,,,,,Andrew,211/18-9
891.5,,20.2445,,,,,Andrew,211/18-9
892.0,,18.4574,,,,,Andrew,211/18-9
892.5,,18.6165,,,,,Andrew,211/18-9
893.0,,21.2237,,,,,Andrew,211/18-9
893.5,,22.1567,,,,,Andrew,211/18-9
894.0,,21.7603,,,,,Andrew,211/18-9
894.5,,23.5351,,,,,Andrew,211/18-9
895.0,,24.9828,,,,,Andrew,211/18-9
895.5,,25.5206,,,,,Andrew,211/18-9
896.0,,25.5717,,,,,Andrew,211/18-9
896.5,,24.9059,,,,,Andrew,211/18-9
897.0,,23.8895,,,,,Andrew,211/18-9
897.5,,23.728,,,,,Andrew,211/18-9
898.0,,24.7817,,,,,Andrew,211/18-9
898.5,,26.0192,,,,,Andrew,211/18-9
899.0,,27.665,,,,,Andrew,211/18-9
899.5,,27.7085,,,,,Andrew,211/18-9
900.0,,27.2158,,,,,Andrew,211/18-9
900.5,,28.0608,,,,,Andrew,211/18-9
901.0,,28.2186,,,,,Andrew,211/18-9
901.5,,27.5569,,,,,Andrew,211/18-9
902.0,,26.1577,,,,,Andrew,211/18-9
902.5,,24.2291,,,,,Andrew,211/18-9
903.0,,22.3005,,,,,Andrew,211/18-9
903.5,,20.4284,,,,,Andrew,211/18-9
904.0,,20.3585,,,,,Andrew,211/18-9
904.5,,21.7398,,,,,Andrew,211/18-9
905.0,,23.1215,,,,,Andrew,211/18-9
905.5,,22.1861,,,,,Andrew,211/18-9
906.0,,21.557,,,,,Andrew,211/18-9
906.5,,21.2285,,,,,Andrew,211/18-9
907.0,,21.2247,,,,,Andrew,211/18-9
907.5,,22.1626,,,,,Andrew,211/18-9
908.0,,23.3737,,,,,Andrew,211/18-9
908.5,,23.1094,,,,,Andrew,211/18-9
909.0,,22.5679,,,,,Andrew,211/18-9
909.5,,22.3955,,,,,Andrew,211/18-9
910.0,,21.9003,,,,,Andrew,211/18-9
910.5,,21.3451,,,,,Andrew,211/18-9
911.0,,23.2841,,,,,Andrew,211/18-9
911.5,,22.6078,,,,,Andrew,211/18-9
912.0,,21.9315,,,,,Andrew,211/18-9
912.5,,21.8871,,,,,Andrew,211/18-9
913.0,,22.4895,,,,,Andrew,211/18-9
913.5,,23.0919,,,,,Andrew,211/18-9
914.0,,23.6941,,,,,Andrew,211/18-9
914.5,,23.9861,,,,,Andrew,211/18-9
915.0,,24.3755,,,,,Andrew,211/18-9
915.5,,25.4813,,,,,Andrew,211/18-9
916.0,,27.1415,,,,,Andrew,211/18-9
916.5,,30.0329,,,,,Andrew,211/18-9
917.0,,33.2189,,,,,Andrew,211/18-9
917.5,,33.7764,,,,,Andrew,211/18-9
918.0,,32.2422,,,,,Andrew,211/18-9
918.5,,32.376,,,,,Andrew,211/18-9
919.0,,29.319,,,,,Andrew,211/18-9
919.5,,26.9592,,,,,Andrew,211/18-9
920.0,,26.5996,,,,,Andrew,211/18-9
920.5,,28.8306,,,,,Andrew,211/18-9
921.0,,31.4178,,,,,Andrew,211/18-9
921.5,,31.0741,,,,,Andrew,211/18-9
922.0,,30.5731,,,,,Andrew,211/18-9
922.5,,30.7723,,,,,Andrew,211/18-9
923.0,,30.7717,,,,,Andrew,211/18-9
923.5,,30.0009,,,,,Andrew,211/18-9
924.0,,29.3718,,,,,Andrew,211/18-9
924.5,,29.3712,,,,,Andrew,211/18-9
925.0,,30.3374,,,,,Andrew,211/18-9
925.5,,31.9685,,,,,Andrew,211/18-9
926.0,,33.0792,,,,,Andrew,211/18-9
926.5,,32.5579,,,,,Andrew,211/18-9
927.0,,30.7947,,,,,Andrew,211/18-9
927.5,,30.076,,,,,Andrew,211/18-9
928.0,,30.6412,,,,,Andrew,211/18-9
928.5,,31.532,,,,,Andrew,211/18-9
929.0,,33.8938,,,,,Andrew,211/18-9
929.5,,32.7669,,,,,Andrew,211/18-9
930.0,,31.3932,,,,,Andrew,211/18-9
930.5,,30.363,,,,,Andrew,211/18-9
931.0,,30.3873,,,,,Andrew,211/18-9
931.5,,29.5627,,,,,Andrew,211/18-9
932.0,,31.4589,,,,,Andrew,211/18-9
932.5,,33.7633,,,,,Andrew,211/18-9
933.0,,33.9566,,,,,Andrew,211/18-9
933.5,,32.623,,,,,Andrew,211/18-9
934.0,,31.1958,,,,,Andrew,211/18-9
934.5,,28.9187,,,,,Andrew,211/18-9
935.0,,27.0173,,,,,Andrew,211/18-9
935.5,,25.6628,,,,,Andrew,211/18-9
936.0,,26.6143,,,,,Andrew,211/18-9
936.5,,27.4654,,,,,Andrew,211/18-9
937.0,,28.0384,,,,,Andrew,211/18-9
937.5,,29.391,,,,,Andrew,211/18-9
938.0,,31.0397,,,,,Andrew,211/18-9
938.5,,33.5483,,,,,Andrew,211/18-9
939.0,,34.558,,,,,Andrew,211/18-9
939.5,,34.7451,,,,,Andrew,211/18-9
940.0,,34.022,,,,,Andrew,211/18-9
940.5,,34.3169,,,,,Andrew,211/18-9
941.0,,34.743,,,,,Andrew,211/18-9
941.5,,33.8117,,,,,Andrew,211/18-9
942.0,,30.3537,,,,,Andrew,211/18-9
942.5,,30.5715,,,,,Andrew,211/18-9
943.0,,32.3254,,,,,Andrew,211/18-9
943.5,,31.5071,,,,,Andrew,211/18-9
944.0,,29.6996,,,,,Andrew,211/18-9
944.5,,29.3608,,,,,Andrew,211/18-9
945.0,,30.2626,,,,,Andrew,211/18-9
945.5,,31.8377,,,,,Andrew,211/18-9
946.0,,32.1242,,,,,Andrew,211/18-9
946.5,,31.827,,,,,Andrew,211/18-9
947.0,,31.3759,,,,,Andrew,211/18-9
947.5,,33.2328,,,,,Andrew,211/18-9
948.0,,34.0166,,,,,Andrew,211/18-9
948.5,,33.2052,,,,,Andrew,211/18-9
949.0,,34.986,,,,,Andrew,211/18-9
949.5,,35.3186,,,,,Andrew,211/18-9
950.0,,33.8647,,,,,Andrew,211/18-9
950.5,,33.3575,,,,,Andrew,211/18-9
951.0,,33.7603,,,,,Andrew,211/18-9
951.5,,32.2742,,,,,Andrew,211/18-9
952.0,,31.7599,,,,,Andrew,211/18-9
952.5,,31.9329,,,,,Andrew,211/18-9
953.0,,31.9323,,,,,Andrew,211/18-9
953.5,,31.9317,,,,,Andrew,211/18-9
954.0,,32.6531,,,,,Andrew,211/18-9
954.5,,33.5065,,,,,Andrew,211/18-9
955.0,,33.5394,,,,,Andrew,211/18-9
955.5,,34.701,,,,,Andrew,211/18-9
956.0,,35.8587,,,,,Andrew,211/18-9
956.5,,35.3654,,,,,Andrew,211/18-9
957.0,,36.0021,,,,,Andrew,211/18-9
957.5,,36.932,,,,,Andrew,211/18-9
958.0,,37.2589,,,,,Andrew,211/18-9
958.5,,39.3106,,,,,Andrew,211/18-9
959.0,,40.0097,,,,,Andrew,211/18-9
959.5,,40.3164,,,,,Andrew,211/18-9
960.0,,42.5322,,,,,Andrew,211/18-9
960.5,,43.6731,,,,,Andrew,211/18-9
961.0,,42.0609,,,,,Andrew,211/18-9
961.5,,40.6861,,,,,Andrew,211/18-9
962.0,,40.1161,,,,,Andrew,211/18-9
962.5,,40.6634,,,,,Andrew,211/18-9
963.0,,37.6456,,,,,Andrew,211/18-9
963.5,,35.1108,,,,,Andrew,211/18-9
964.0,,36.7496,,,,,Andrew,211/18-9
964.5,,37.0545,,,,,Andrew,211/18-9
965.0,,34.0185,,,,,Andrew,211/18-9
965.5,,32.1586,,,,,Andrew,211/18-9
966.0,,32.4449,,,,,Andrew,211/18-9
966.5,,30.3883,,,,,Andrew,211/18-9
967.0,,28.5192,,,,,Andrew,211/18-9
967.5,,29.268,,,,,Andrew,211/18-9
968.0,,31.5917,,,,,Andrew,211/18-9
968.5,,32.3115,,,,,Andrew,211/18-9
969.0,,32.3108,,,,,Andrew,211/18-9
969.5,,32.8492,,,,,Andrew,211/18-9
970.0,,34.7346,,,,,Andrew,211/18-9
970.5,,34.3052,,,,,Andrew,211/18-9
971.0,,34.3026,,,,,Andrew,211/18-9
971.5,,34.1764,,,,,Andrew,211/18-9
972.0,,33.1047,,,,,Andrew,211/18-9
972.5,,34.0635,,,,,Andrew,211/18-9
973.0,,33.7016,,,,,Andrew,211/18-9
973.5,,34.4196,,,,,Andrew,211/18-9
974.0,,36.3502,,,,,Andrew,211/18-9
974.5,,39.6817,,,,,Andrew,211/18-9
975.0,,39.2822,,,,,Andrew,211/18-9
975.5,,39.3005,,,,,Andrew,211/18-9
976.0,,39.4711,,,,,Andrew,211/18-9
976.5,,39.6786,,,,,Andrew,211/18-9
977.0,,39.1608,,,,,Andrew,211/18-9
977.5,,36.4813,,,,,Andrew,211/18-9
978.0,,34.4001,,,,,Andrew,211/18-9
978.5,,32.5898,,,,,Andrew,211/18-9
979.0,,31.7885,,,,,Andrew,211/18-9
979.5,,30.3462,,,,,Andrew,211/18-9
980.0,,30.1077,,,,,Andrew,211/18-9
980.5,,30.2825,,,,,Andrew,211/18-9
981.0,,29.9084,,,,,Andrew,211/18-9
981.5,,29.564,,,,,Andrew,211/18-9
982.0,,31.15,,,,,Andrew,211/18-9
982.5,,29.6193,,,,,Andrew,211/18-9
983.0,,28.1067,,,,,Andrew,211/18-9
983.5,,30.1088,,,,,Andrew,211/18-9
984.0,,32.4821,,,,,Andrew,211/18-9
984.5,,30.6119,,,,,Andrew,211/18-9
985.0,,27.9435,,,,,Andrew,211/18-9
985.5,,28.636,,,,,Andrew,211/18-9
986.0,,29.9804,,,,,Andrew,211/18-9
986.5,,29.7172,,,,,Andrew,211/18-9
987.0,,29.7498,,,,,Andrew,211/18-9
987.5,,31.6306,,,,,Andrew,211/18-9
988.0,,31.9282,,,,,Andrew,211/18-9
988.5,,30.7259,,,,,Andrew,211/18-9
989.0,,30.3413,,,,,Andrew,211/18-9
989.5,,31.5732,,,,,Andrew,211/18-9
990.0,,33.5675,,,,,Andrew,211/18-9
990.5,,34.6929,,,,,Andrew,211/18-9
991.0,,35.0431,,,,,Andrew,211/18-9
991.5,,36.9286,,,,,Andrew,211/18-9
992.0,,37.4621,,,,,Andrew,211/18-9
992.5,,35.6342,,,,,Andrew,211/18-9
993.0,,32.5526,,,,,Andrew,211/18-9
993.5,,30.1628,,,,,Andrew,211/18-9
994.0,,32.5222,,,,,Andrew,211/18-9
994.5,,33.6727,,,,,Andrew,211/18-9
995.0,,32.4413,,,,,Andrew,211/18-9
995.5,,30.4708,,,,,Andrew,211/18-9
996.0,,30.3202,,,,,Andrew,211/18-9
996.5,,30.4209,,,,,Andrew,211/18-9
997.0,,31.916,,,,,Andrew,211/18-9
997.5,,31.644,,,,,Andrew,211/18-9
998.0,,30.7145,,,,,Andrew,211/18-9
998.5,,31.0564,,,,,Andrew,211/18-9
999.0,,30.8023,,,,,Andrew,211/18-9
999.5,,30.5945,,,,,Andrew,211/18-9
1000.0,,30.2939,,,,,Andrew,211/18-9
1000.5,,30.0769,,,,,Andrew,211/18-9
1001.0,,30.0741,,,,,Andrew,211/18-9
1001.5,,31.3381,,,,,Andrew,211/18-9
1002.0,,30.8328,,,,,Andrew,211/18-9
1002.5,,29.3295,,,,,Andrew,211/18-9
1003.0,,30.4129,,,,,Andrew,211/18-9
1003.5,,30.8572,,,,,Andrew,211/18-9
1004.0,,29.7023,,,,,Andrew,211/18-9
1004.5,,29.6355,,,,,Andrew,211/18-9
1005.0,,29.2803,,,,,Andrew,211/18-9
1005.5,,27.7431,,,,,Andrew,211/18-9
1006.0,,26.8476,,,,,Andrew,211/18-9
1006.5,,29.0159,,,,,Andrew,211/18-9
1007.0,,29.7189,,,,,Andrew,211/18-9
1007.5,,27.3713,,,,,Andrew,211/18-9
1008.0,,24.5601,,,,,Andrew,211/18-9
1008.5,,23.5827,,,,,Andrew,211/18-9
1009.0,,24.7641,,,,,Andrew,211/18-9
1009.5,,25.1173,,,,,Andrew,211/18-9
1010.0,,23.9298,,,,,Andrew,211/18-9
1010.5,,22.9666,,,,,Andrew,211/18-9
1011.0,,23.1692,,,,,Andrew,211/18-9
1011.5,,24.6289,,,,,Andrew,211/18-9
1012.0,,27.0507,,,,,Andrew,211/18-9
1012.5,,29.6112,,,,,Andrew,211/18-9
1013.0,,29.1336,,,,,Andrew,211/18-9
1013.5,,29.1374,,,,,Andrew,211/18-9
1014.0,,29.4033,,,,,Andrew,211/18-9
1014.5,,29.2011,,,,,Andrew,211/18-9
1015.0,,29.3977,,,,,Andrew,211/18-9
1015.5,,29.8454,,,,,Andrew,211/18-9
1016.0,,29.1983,,,,,Andrew,211/18-9
1016.5,,29.8526,,,,,Andrew,211/18-9
1017.0,,28.3288,,,,,Andrew,211/18-9
1017.5,,27.4247,,,,,Andrew,211/18-9
1018.0,,27.6934,,,,,Andrew,211/18-9
1018.5,,29.7218,,,,,Andrew,211/18-9
1019.0,,30.7618,,,,,Andrew,211/18-9
1019.5,,29.9336,,,,,Andrew,211/18-9
1020.0,,29.1052,,,,,Andrew,211/18-9
1020.5,,28.5859,,,,,Andrew,211/18-9
1021.0,,29.4213,,,,,Andrew,211/18-9
1021.5,,30.0659,,,,,Andrew,211/18-9
1022.0,,29.9193,,,,,Andrew,211/18-9
1022.5,,29.2609,,,,,Andrew,211/18-9
1023.0,,29.6232,,,,,Andrew,211/18-9
1023.5,,31.1692,,,,,Andrew,211/18-9
1024.0,,34.0505,,,,,Andrew,211/18-9
1024.5,,33.9047,,,,,Andrew,211/18-9
1025.0,,32.5521,,,,,Andrew,211/18-9
1025.5,,30.6644,,,,,Andrew,211/18-9
1026.0,,28.5923,,,,,Andrew,211/18-9
1026.5,,28.6836,,,,,Andrew,211/18-9
1027.0,,27.6805,,,,,Andrew,211/18-9
1027.5,,27.1172,,,,,Andrew,211/18-9
1028.0,,26.6539,,,,,Andrew,211/18-9
1028.5,,25.8859,,,,,Andrew,211/18-9
1029.0,,25.6909,,,,,Andrew,211/18-9
1029.5,,28.7123,,,,,Andrew,211/18-9
1030.0,,31.3481,,,,,Andrew,211/18-9
1030.5,,32.1445,,,,,Andrew,211/18-9
1031.0,,32.9408,,,,,Andrew,211/18-9
1031.5,,33.79,,,,,Andrew,211/18-9
1032.0,,35.6672,,,,,Andrew,211/18-9
1032.5,,35.5467,,,,,Andrew,211/18-9
1033.0,,33.3598,,,,,Andrew,211/18-9
1033.5,,31.2579,,,,,Andrew,211/18-9
1034.0,,30.2785,,,,,Andrew,211/18-9
1034.5,,30.1041,,,,,Andrew,211/18-9
1035.0,,29.7882,,,,,Andrew,211/18-9
1035.5,,29.3876,,,,,Andrew,211/18-9
1036.0,,28.4739,,,,,Andrew,211/18-9
1036.5,,25.6053,,,,,Andrew,211/18-9
1037.0,,25.2369,,,,,Andrew,211/18-9
1037.5,,27.8534,,,,,Andrew,211/18-9
1038.0,,30.4608,,,,,Andrew,211/18-9
1038.5,,30.8583,,,,,Andrew,211/18-9
1039.0,,31.0961,,,,,Andrew,211/18-9
1039.5,,29.3386,,,,,Andrew,211/18-9
1040.0,,27.2582,,,,,Andrew,211/18-9
1040.5,,27.2553,,,,,Andrew,211/18-9
1041.0,,27.8188,,,,,Andrew,211/18-9
1041.5,,27.6405,,,,,Andrew,211/18-9
1042.0,,27.4442,,,,,Andrew,211/18-9
1042.5,,28.9498,,,,,Andrew,211/18-9
1043.0,,29.5959,,,,,Andrew,211/18-9
1043.5,,29.808,,,,,Andrew,211/18-9
1044.0,,30.4909,,,,,Andrew,211/18-9
1044.5,,29.7326,,,,,Andrew,211/18-9
1045.0,,30.2279,,,,,Andrew,211/18-9
1045.5,,28.6672,,,,,Andrew,211/18-9
1046.0,,29.2226,,,,,Andrew,211/18-9
1046.5,,28.0903,,,,,Andrew,211/18-9
1047.0,,27.0455,,,,,Andrew,211/18-9
1047.5,,26.0107,,,,,Andrew,211/18-9
1048.0,,26.3207,,,,,Andrew,211/18-9
1048.5,,27.9844,,,,,Andrew,211/18-9
1049.0,,29.6411,,,,,Andrew,211/18-9
1049.5,,29.5409,,,,,Andrew,211/18-9
1050.0,,29.2551,,,,,Andrew,211/18-9
1050.5,,30.7382,,,,,Andrew,211/18-9
1051.0,,31.207,,,,,Andrew,211/18-9
1051.5,,31.4055,,,,,Andrew,211/18-9
1052.0,,31.8138,,,,,Andrew,211/18-9
1052.5,,32.054,,,,,Andrew,211/18-9
1053.0,,32.565,,,,,Andrew,211/18-9
1053.5,,30.3744,,,,,Andrew,211/18-9
1054.0,,28.8295,,,,,Andrew,211/18-9
1054.5,,29.2856,,,,,Andrew,211/18-9
1055.0,,30.0027,,,,,Andrew,211/18-9
1055.5,,31.838,,,,,Andrew,211/18-9
1056.0,,30.4607,,,,,Andrew,211/18-9
1056.5,,29.6649,,,,,Andrew,211/18-9
1057.0,,30.0634,,,,,Andrew,211/18-9
1057.5,,31.299,,,,,Andrew,211/18-9
1058.0,,31.8552,,,,,Andrew,211/18-9
1058.5,,31.0852,,,,,Andrew,211/18-9
1059.0,,28.9563,,,,,Andrew,211/18-9
1059.5,,29.0926,,,,,Andrew,211/18-9
1060.0,,27.898,,,,,Andrew,211/18-9
1060.5,,26.2501,,,,,Andrew,211/18-9
1061.0,,26.0861,,,,,Andrew,211/18-9
1061.5,,26.175,,,,,Andrew,211/18-9
1062.0,,27.1908,,,,,Andrew,211/18-9
1062.5,,29.5679,,,,,Andrew,211/18-9
1063.0,,31.8179,,,,,Andrew,211/18-9
1063.5,,33.5022,,,,,Andrew,211/18-9
1064.0,,32.8722,,,,,Andrew,211/18-9
1064.5,,32.5255,,,,,Andrew,211/18-9
1065.0,,34.2286,,,,,Andrew,211/18-9
1065.5,,33.8938,,,,,Andrew,211/18-9
1066.0,,31.0827,,,,,Andrew,211/18-9
1066.5,,29.8553,,,,,Andrew,211/18-9
1067.0,,31.5187,,,,,Andrew,211/18-9
1067.5,,32.055,,,,,Andrew,211/18-9
1068.0,,32.0114,,,,,Andrew,211/18-9
1068.5,,32.7385,,,,,Andrew,211/18-9
1069.0,,32.1761,,,,,Andrew,211/18-9
1069.5,,32.3434,,,,,Andrew,211/18-9
1070.0,,30.7844,,,,,Andrew,211/18-9
1070.5,,28.5841,,,,,Andrew,211/18-9
1071.0,,26.7944,,,,,Andrew,211/18-9
1071.5,,26.2453,,,,,Andrew,211/18-9
1072.0,,26.5414,,,,,Andrew,211/18-9
1072.5,,29.3883,,,,,Andrew,211/18-9
1073.0,,32.3588,,,,,Andrew,211/18-9
1073.5,,32.9581,,,,,Andrew,211/18-9
1074.0,,32.262,,,,,Andrew,211/18-9
1074.5,,29.252,,,,,Andrew,211/18-9
1075.0,,30.0596,,,,,Andrew,211/18-9
1075.5,,32.3423,,,,,Andrew,211/18-9
1076.0,,34.3746,,,,,Andrew,211/18-9
1076.5,,36.1647,,,,,Andrew,211/18-9
1077.0,,36.2635,,,,,Andrew,211/18-9
1077.5,,34.5561,,,,,Andrew,211/18-9
1078.0,,32.4287,,,,,Andrew,211/18-9
1078.5,,31.6791,,,,,Andrew,211/18-9
1079.0,,32.1986,,,,,Andrew,211/18-9
1079.5,,31.7036,,,,,Andrew,211/18-9
1080.0,,28.881,,,,,Andrew,211/18-9
1080.5,,27.2436,,,,,Andrew,211/18-9
1081.0,,28.0966,,,,,Andrew,211/18-9
1081.5,,27.2882,,,,,Andrew,211/18-9
1082.0,,26.5707,,,,,Andrew,211/18-9
1082.5,,28.4463,,,,,Andrew,211/18-9
1083.0,,30.1128,,,,,Andrew,211/18-9
1083.5,,29.5468,,,,,Andrew,211/18-9
1084.0,,28.0792,,,,,Andrew,211/18-9
1084.5,,29.2508,,,,,Andrew,211/18-9
1085.0,,29.9958,,,,,Andrew,211/18-9
1085.5,,28.8825,,,,,Andrew,211/18-9
1086.0,,27.7692,,,,,Andrew,211/18-9
1086.5,,26.9978,,,,,Andrew,211/18-9
1087.0,,26.7854,,,,,Andrew,211/18-9
1087.5,,27.9299,,,,,Andrew,211/18-9
1088.0,,29.8634,,,,,Andrew,211/18-9
1088.5,,30.6883,,,,,Andrew,211/18-9
1089.0,,31.1606,,,,,Andrew,211/18-9
1089.5,,29.6522,,,,,Andrew,211/18-9
1090.0,,28.4834,,,,,Andrew,211/18-9
1090.5,,29.3681,,,,,Andrew,211/18-9
1091.0,,28.6749,,,,,Andrew,211/18-9
1091.5,,26.7738,,,,,Andrew,211/18-9
1092.0,,27.528,,,,,Andrew,211/18-9
1092.5,,27.1198,,,,,Andrew,211/18-9
1093.0,,27.4617,,,,,Andrew,211/18-9
1093.5,,29.2291,,,,,Andrew,211/18-9
1094.0,,29.9106,,,,,Andrew,211/18-9
1094.5,,31.67,,,,,Andrew,211/18-9
1095.0,,31.1046,,,,,Andrew,211/18-9
1095.5,,31.9072,,,,,Andrew,211/18-9
1096.0,,33.7395,,,,,Andrew,211/18-9
1096.5,,33.3803,,,,,Andrew,211/18-9
1097.0,,31.8364,,,,,Andrew,211/18-9
1097.5,,30.1809,,,,,Andrew,211/18-9
1098.0,,30.6182,,,,,Andrew,211/18-9
1098.5,,30.2463,,,,,Andrew,211/18-9
1099.0,,29.3578,,,,,Andrew,211/18-9
1099.5,,29.7033,,,,,Andrew,211/18-9
1100.0,,30.158,,,,,Andrew,211/18-9
1100.5,,29.7828,,,,,Andrew,211/18-9
1101.0,,29.9251,,,,,Andrew,211/18-9
1101.5,,29.6138,,,,,Andrew,211/18-9
1102.0,,30.7281,,,,,Andrew,211/18-9
1102.5,,32.9163,,,,,Andrew,211/18-9
1103.0,,34.4193,,,,,Andrew,211/18-9
1103.5,,33.0493,,,,,Andrew,211/18-9
1104.0,,32.2334,,,,,Andrew,211/18-9
1104.5,,33.3756,,,,,Andrew,211/18-9
1105.0,,35.7454,,,,,Andrew,211/18-9
1105.5,,37.0757,,,,,Andrew,211/18-9
1106.0,,34.5865,,,,,Andrew,211/18-9
1106.5,,30.9715,,,,,Andrew,211/18-9
1107.0,,29.4692,,,,,Andrew,211/18-9
1107.5,,28.3814,,,,,Andrew,211/18-9
1108.0,,29.2623,,,,,Andrew,211/18-9
1108.5,,29.5159,,,,,Andrew,211/18-9
1109.0,,29.2443,,,,,Andrew,211/18-9
1109.5,,28.4891,,,,,Andrew,211/18-9
1110.0,,28.3161,,,,,Andrew,211/18-9
1110.5,,29.4319,,,,,Andrew,211/18-9
1111.0,,29.7005,,,,,Andrew,211/18-9
1111.5,,28.7618,,,,,Andrew,211/18-9
1112.0,,27.7936,,,,,Andrew,211/18-9
1112.5,,27.8142,,,,,Andrew,211/18-9
1113.0,,27.4147,,,,,Andrew,211/18-9
1113.5,,25.0187,,,,,Andrew,211/18-9
1114.0,,25.3897,,,,,Andrew,211/18-9
1114.5,,26.4849,,,,,Andrew,211/18-9
1115.0,,26.8632,,,,,Andrew,211/18-9
1115.5,,25.5036,,,,,Andrew,211/18-9
1116.0,,26.494,,,,,Andrew,211/18-9
1116.5,,25.1895,,,,,Andrew,211/18-9
1117.0,,25.901,,,,,Andrew,211/18-9
1117.5,,26.0688,,,,,Andrew,211/18-9
1118.0,,26.3106,,,,,Andrew,211/18-9
1118.5,,26.8951,,,,,Andrew,211/18-9
1119.0,,27.2948,,,,,Andrew,211/18-9
1119.5,,27.6494,,,,,Andrew,211/18-9
1120.0,,27.8254,,,,,Andrew,211/18-9
1120.5,,27.6303,,,,,Andrew,211/18-9
1121.0,,26.2382,,,,,Andrew,211/18-9
1121.5,,24.7224,,,,,Andrew,211/18-9
1122.0,,23.5243,,,,,Andrew,211/18-9
1122.5,,23.0769,,,,,Andrew,211/18-9
1123.0,,23.8057,,,,,Andrew,211/18-9
1123.5,,25.3889,,,,,Andrew,211/18-9
1124.0,,26.1648,,,,,Andrew,211/18-9
1124.5,,26.0295,,,,,Andrew,211/18-9
1125.0,,25.28,,,,,Andrew,211/18-9
1125.5,,24.5305,,,,,Andrew,211/18-9
1126.0,,23.9766,,,,,Andrew,211/18-9
1126.5,,23.5395,,,,,Andrew,211/18-9
1127.0,,22.0214,,,,,Andrew,211/18-9
1127.5,,21.0579,,,,,Andrew,211/18-9
1128.0,,21.1066,,,,,Andrew,211/18-9
1128.5,,23.0066,,,,,Andrew,211/18-9
1129.0,,24.2509,,,,,Andrew,211/18-9
1129.5,,24.3761,,,,,Andrew,211/18-9
1130.0,,23.3666,,,,,Andrew,211/18-9
1130.5,,21.3103,,,,,Andrew,211/18-9
1131.0,,23.1823,,,,,Andrew,211/18-9
1131.5,,25.6816,,,,,Andrew,211/18-9
1132.0,,26.1841,,,,,Andrew,211/18-9
1132.5,,25.6272,,,,,Andrew,211/18-9
1133.0,,23.5918,,,,,Andrew,211/18-9
1133.5,,21.4925,,,,,Andrew,211/18-9
1134.0,,19.3931,,,,,Andrew,211/18-9
1134.5,,18.7651,,,,,Andrew,211/18-9
1135.0,,19.7832,,,,,Andrew,211/18-9
1135.5,,21.2066,,,,,Andrew,211/18-9
1136.0,,20.5084,,,,,Andrew,211/18-9
1136.5,,19.6084,,,,,Andrew,211/18-9
1137.0,,19.7291,,,,,Andrew,211/18-9
1137.5,,19.9911,,,,,Andrew,211/18-9
1138.0,,19.5575,,,,,Andrew,211/18-9
1138.5,,18.0034,,,,,Andrew,211/18-9
1139.0,,19.1374,,,,,Andrew,211/18-9
1139.5,,20.7589,,,,,Andrew,211/18-9
1140.0,,21.8533,,,,,Andrew,211/18-9
1140.5,,21.5476,,,,,Andrew,211/18-9
1141.0,,20.6297,,,,,Andrew,211/18-9
1141.5,,19.7119,,,,,Andrew,211/18-9
1142.0,,19.2225,,,,,Andrew,211/18-9
1142.5,,18.9803,,,,,Andrew,211/18-9
1143.0,,19.4479,,,,,Andrew,211/18-9
1143.5,,19.9386,,,,,Andrew,211/18-9
1144.0,,20.4293,,,,,Andrew,211/18-9
1144.5,,20.9201,,,,,Andrew,211/18-9
1145.0,,21.177,,,,,Andrew,211/18-9
1145.5,,19.8844,,,,,Andrew,211/18-9
1146.0,,18.5919,,,,,Andrew,211/18-9
1146.5,,19.6647,,,,,Andrew,211/18-9
1147.0,,20.1386,,,,,Andrew,211/18-9
1147.5,,19.7848,,,,,Andrew,211/18-9
1148.0,,19.1364,,,,,Andrew,211/18-9
1148.5,,18.7535,,,,,Andrew,211/18-9
1149.0,,18.4419,,,,,Andrew,211/18-9
1149.5,,18.2032,,,,,Andrew,211/18-9
1150.0,,18.1423,,,,,Andrew,211/18-9
