,wellname,GR,DT,RHOB,ILD,Top,TopX,TopY
15058,15/13-2,81.2256,56.167,2.7517,99.5542,Turbot Anhydrite,,
15059,15/13-2,78.7316,55.0968,2.7315,91.5554,Turbot Anhydrite,,
15060,15/13-2,74.272,54.1002,2.7433,86.8332,Turbot Anhydrite,,
15061,15/13-2,71.1233,53.8748,2.76,87.8426,Turbot Anhydrite,,
15062,15/13-2,72.3979,54.44,2.7737,93.824,Turbot Anhydrite,,
15063,15/13-2,76.3792,55.1821,2.7762,104.2151,Turbot Anhydrite,,
15064,15/13-2,78.9011,55.8844,2.7769,116.8906,Turbot Anhydrite,,
15065,15/13-2,77.3014,55.3233,2.7826,129.3763,Turbot Anhydrite,,
15066,15/13-2,74.1104,53.4556,2.7959,138.9302,Turbot Anhydrite,,
15067,15/13-2,72.5801,51.7139,2.8242,147.5721,Turbot Anhydrite,,
15068,15/13-2,73.4745,51.0547,2.8363,161.8678,Turbot Anhydrite,,
15069,15/13-2,75.3168,51.1362,2.8165,201.9006,Turbot Anhydrite,,
15070,15/13-2,77.101,51.3231,2.8065,244.666,Turbot Anhydrite,,
15071,15/13-2,78.2284,51.4733,2.7991,272.6819,Turbot Anhydrite,,
15072,15/13-2,77.2797,51.3181,2.7975,278.063,Turbot Anhydrite,,
15073,15/13-2,75.1308,51.0023,2.7932,277.2681,Turbot Anhydrite,,
15074,15/13-2,73.4001,50.8831,2.7886,263.4274,Turbot Anhydrite,,
15075,15/13-2,72.7173,51.09,2.7874,232.5289,Turbot Anhydrite,,
15076,15/13-2,72.8797,51.682,2.792,212.1274,Turbot Anhydrite,,
15077,15/13-2,73.883,52.5394,2.7819,214.1435,Turbot Anhydrite,,
15078,15/13-2,76.0162,52.7249,2.7732,220.8785,Turbot Anhydrite,,
15079,15/13-2,77.8749,52.7513,2.7928,218.4158,Turbot Anhydrite,,
15080,15/13-2,77.2946,52.7417,2.8042,221.1794,Turbot Anhydrite,,
15081,15/13-2,75.1665,52.4994,2.8004,236.3718,Turbot Anhydrite,,
15082,15/13-2,73.0774,52.4312,2.7939,236.3908,Turbot Anhydrite,,
15083,15/13-2,72.1129,52.4577,2.8078,223.886,Turbot Anhydrite,,
15084,15/13-2,72.3595,52.4842,2.8049,199.2552,Turbot Anhydrite,,
15085,15/13-2,72.3813,52.5107,2.8062,186.7773,Turbot Anhydrite,,
15086,15/13-2,71.6905,52.5372,2.8126,193.4893,Turbot Anhydrite,,
15087,15/13-2,69.4451,52.5159,2.8232,199.0529,Turbot Anhydrite,,
15088,15/13-2,67.3401,52.2591,2.8377,210.6321,Turbot Anhydrite,,
15089,15/13-2,66.4349,52.2171,2.8302,224.3339,Turbot Anhydrite,,
15090,15/13-2,66.4335,52.2436,2.8064,238.0138,Turbot Anhydrite,,
15091,15/13-2,67.0617,52.27,2.7952,255.1893,Turbot Anhydrite,,
15092,15/13-2,68.1645,52.1534,2.7872,279.9937,Turbot Anhydrite,,
15093,15/13-2,69.7682,51.6601,2.7789,254.357,Turbot Anhydrite,,
15094,15/13-2,71.3215,51.1327,2.7786,235.4948,Turbot Anhydrite,,
15095,15/13-2,72.7073,50.7425,2.7908,247.4651,Turbot Anhydrite,,
15096,15/13-2,73.7761,51.1594,2.8018,231.5898,Turbot Anhydrite,,
15097,15/13-2,75.6511,51.6098,2.8095,214.2214,Turbot Anhydrite,,
15098,15/13-2,77.5404,51.4921,2.7981,207.6349,Turbot Anhydrite,,
15099,15/13-2,77.9677,51.8605,2.7785,187.5207,Turbot Anhydrite,,
15100,15/13-2,76.4756,52.4297,2.7758,171.3049,Turbot Anhydrite,,
15101,15/13-2,73.8486,53.1076,2.7764,155.5151,Turbot Anhydrite,,
15102,15/13-2,72.062,53.4679,2.7671,141.1084,Turbot Anhydrite,,
15103,15/13-2,70.4228,53.6073,2.7627,127.8707,Turbot Anhydrite,,
15104,15/13-2,66.6636,53.2876,2.7635,121.0146,Turbot Anhydrite,,
15105,15/13-2,63.5315,52.9949,2.7571,124.2253,Turbot Anhydrite,,
15106,15/13-2,61.1101,53.0667,2.7632,130.019,Turbot Anhydrite,,
15107,15/13-2,59.1214,52.9839,2.7779,130.6762,Turbot Anhydrite,,
15108,15/13-2,57.2148,52.7457,2.7968,126.8503,Turbot Anhydrite,,
15109,15/13-2,56.9322,52.7467,2.8149,120.313,Turbot Anhydrite,,
15110,15/13-2,57.2536,52.6406,2.8215,120.0609,Turbot Anhydrite,,
15111,15/13-2,56.3295,52.6703,2.8265,128.9731,Turbot Anhydrite,,
15112,15/13-2,54.4656,52.4487,2.8333,135.4737,Turbot Anhydrite,,
15113,15/13-2,51.7175,52.2121,2.8549,138.8764,Turbot Anhydrite,,
15114,15/13-2,47.5993,51.1269,2.8761,138.6678,Turbot Anhydrite,,
15115,15/13-2,44.0299,50.73,2.8802,135.3844,Turbot Anhydrite,,
15116,15/13-2,41.5931,50.7359,2.8874,130.06,Turbot Anhydrite,,
15117,15/13-2,42.0666,50.7624,2.8989,127.6955,Turbot Anhydrite,,
15118,15/13-2,44.6548,50.6683,2.898,127.4294,Turbot Anhydrite,,
15119,15/13-2,46.504,50.6664,2.8803,124.1165,Turbot Anhydrite,,
15120,15/13-2,46.7418,50.7481,2.893,120.6982,Turbot Anhydrite,,
15121,15/13-2,48.1314,50.8299,2.9085,119.1893,Turbot Anhydrite,,
15122,15/13-2,51.1292,50.822,2.914,125.6392,Turbot Anhydrite,,
15123,15/13-2,53.4327,50.6584,2.9079,123.9008,Turbot Anhydrite,,
15124,15/13-2,53.9147,50.3602,2.9022,113.0596,Turbot Anhydrite,,
15125,15/13-2,53.1362,49.9183,2.9052,111.0982,Turbot Anhydrite,,
15126,15/13-2,52.5377,49.9323,2.9065,111.4507,Turbot Anhydrite,,
15127,15/13-2,51.1454,50.2694,2.8949,108.354,Turbot Anhydrite,,
15128,15/13-2,49.6514,50.674,2.8783,113.5174,Turbot Anhydrite,,
15129,15/13-2,48.0751,51.1247,2.8803,115.5788,Turbot Anhydrite,,
15130,15/13-2,45.4926,51.4575,2.8911,89.9356,Turbot Anhydrite,,
15131,15/13-2,43.3031,51.169,2.8894,56.0723,Turbot Anhydrite,,
15132,15/13-2,43.1385,50.9853,2.8726,37.0952,Turbot Anhydrite,,
15133,15/13-2,46.4912,51.0753,2.8461,23.1713,Turbot Anhydrite,,
15134,15/13-2,55.3514,53.6239,2.8373,16.0883,Turbot Anhydrite,,
15135,15/13-2,69.887,58.1267,2.8155,9.8323,Kupferschiefer,,
15136,15/13-2,87.8849,65.1316,2.721,6.6125,Kupferschiefer,,
15137,15/13-2,105.7221,73.2076,2.639,5.0841,Kupferschiefer,,
15138,15/13-2,120.3101,79.5057,2.5823,4.1634,Kupferschiefer,,
15139,15/13-2,130.1046,83.7818,2.5604,3.6599,Kupferschiefer,,
15140,15/13-2,137.4966,87.7148,2.556,3.4386,Kupferschiefer,,
15141,15/13-2,141.9377,89.0588,2.5256,3.1853,Kupferschiefer,,
15142,15/13-2,145.122,88.8056,2.4953,3.0575,Kupferschiefer,,
15143,15/13-2,148.4896,87.5025,2.4806,3.0694,Kupferschiefer,,
15144,15/13-2,158.2298,88.3162,2.4629,3.1693,Kupferschiefer,,
15145,15/13-2,176.3804,92.5594,2.4449,3.347,Kupferschiefer,,
15146,15/13-2,197.0057,99.784,2.4165,3.5322,Kupferschiefer,,
15147,15/13-2,200.7332,104.6486,2.3668,3.7174,Kupferschiefer,,
15148,15/13-2,200.6496,104.443,2.3295,3.9026,Kupferschiefer,,
15149,15/13-2,199.7333,96.6544,2.3262,4.0466,Kupferschiefer,,
15150,15/13-2,184.9341,88.706,2.4054,4.1225,Kupferschiefer,,
15151,15/13-2,164.0486,82.1492,2.4938,4.1515,Kupferschiefer,,
15152,15/13-2,149.3555,78.6777,2.5381,4.1564,Kupferschiefer,,
15153,15/13-2,140.1953,77.8179,2.5317,4.1476,Kupferschiefer,,
15154,15/13-2,132.9798,78.1453,2.5271,4.122,Kupferschiefer,,
15155,15/13-2,130.6173,78.5361,2.5052,4.1678,Kupferschiefer,,
15156,15/13-2,128.8766,79.108,2.4731,4.2745,,,
15157,15/13-2,127.2715,79.2796,2.4652,4.3452,,,
15158,15/13-2,125.9845,79.0054,2.4657,4.2718,,,
15159,15/13-2,124.5231,78.2446,2.4774,4.1272,,,
15160,15/13-2,122.3028,77.9092,2.4853,4.0587,,,
15161,15/13-2,119.9843,78.7094,2.4872,4.0717,,,
15162,15/13-2,117.8455,79.6947,2.4937,4.1302,,,
15163,15/13-2,116.4836,80.4149,2.5165,4.2043,,,
15164,15/13-2,115.6433,80.4395,2.5214,4.297,,,
15165,15/13-2,115.9205,79.7429,2.5113,4.3078,,,
15166,15/13-2,117.0786,79.3598,2.5041,4.2988,,,
15167,15/13-2,118.5576,79.0832,2.4953,4.3307,,,
15168,15/13-2,119.8278,78.7828,2.4922,4.4363,,,
15169,15/13-2,120.1485,77.8585,2.4963,4.5559,,,
15170,15/13-2,119.0484,77.9091,2.4963,4.6311,,,
15171,15/13-2,116.5428,78.2815,2.5036,4.6212,,,
15172,15/13-2,114.8522,79.6091,2.5042,4.4541,,,
15173,15/13-2,117.2296,80.4069,2.4931,4.2026,,,
15174,15/13-2,120.2004,81.044,2.4921,4.0447,,,
15175,15/13-2,123.1712,81.8005,2.4951,3.9957,,,
15176,15/13-2,125.6052,84.003,2.4763,4.0252,,,
15177,15/13-2,124.502,85.6938,2.4414,4.0696,,,
15178,15/13-2,122.0743,85.2113,2.4451,4.1787,,,
15179,15/13-2,120.2411,83.2813,2.443,4.3232,,,
15180,15/13-2,118.405,81.0889,2.4542,4.3626,,,
15181,15/13-2,116.5718,79.7382,2.493,4.4687,,,
15182,15/13-2,115.188,79.5274,2.5002,4.6069,,,
15183,15/13-2,113.4364,78.8191,2.499,4.566,,,
15184,15/13-2,110.7419,78.1635,2.4875,4.3624,,,
15185,15/13-2,108.0674,78.161,2.4652,4.1375,,,
15186,15/13-2,107.1068,79.0922,2.4513,3.9127,,,
15187,15/13-2,109.8254,81.2217,2.4333,3.6878,,,
15188,15/13-2,113.4234,84.9032,2.4256,3.538,,,
15189,15/13-2,116.2575,89.1983,2.4122,3.5362,,,
15190,15/13-2,118.7591,90.2405,2.4021,3.6174,,,
15191,15/13-2,123.9998,88.9764,2.4123,3.6767,,,
15192,15/13-2,129.5133,86.2497,2.4241,3.5784,,,
15193,15/13-2,132.9778,82.358,2.456,3.5266,,,
15194,15/13-2,132.2133,80.0246,2.4933,3.5715,,,
15195,15/13-2,128.2988,80.1307,2.5098,3.7673,,,
15196,15/13-2,122.7997,80.6049,2.5116,3.9872,,,
15197,15/13-2,117.253,81.1535,2.5076,4.1125,,,
15198,15/13-2,112.3064,81.0216,2.4734,4.1258,,,
15199,15/13-2,111.0726,80.3106,2.4692,4.0485,,,
15200,15/13-2,114.358,79.8005,2.5036,3.9273,,,
15201,15/13-2,118.4342,78.6219,2.506,3.8207,,,
15202,15/13-2,122.0352,78.2018,2.5032,3.7133,,,
15203,15/13-2,124.2268,78.9243,2.5077,3.5989,,,
15204,15/13-2,122.8583,79.7866,2.5246,3.4369,,,
15205,15/13-2,120.1442,79.7203,2.5163,3.1578,,,
15206,15/13-2,120.6672,79.0547,2.482,2.6478,,,
15207,15/13-2,125.5897,78.7342,2.4569,2.1802,,,
15208,15/13-2,131.2382,78.5833,2.4296,1.8351,,,
15209,15/13-2,134.3488,79.9315,2.4018,1.6424,,,
15210,15/13-2,130.6585,81.6504,2.3792,1.5216,,,
15211,15/13-2,126.1641,83.5266,2.3718,1.4321,,,
15212,15/13-2,122.253,84.5632,2.371,1.3617,,,
15213,15/13-2,123.3266,84.2206,2.3658,1.3262,,,
15214,15/13-2,125.808,82.7338,2.3573,1.353,,,
15215,15/13-2,123.0788,80.13,2.3751,1.4091,,,
15216,15/13-2,108.5992,75.7873,2.4106,1.4679,,,
15217,15/13-2,100.0313,70.7133,2.4462,1.4756,,,
15218,15/13-2,100.6881,65.6893,2.4727,1.4262,,,
15219,15/13-2,79.0498,63.3614,2.4893,1.3328,,,
15220,15/13-2,69.8117,65.5886,2.51,1.2336,,,
15221,15/13-2,67.6693,71.8284,2.4787,1.1345,,,
15222,15/13-2,64.6727,77.9636,2.4162,1.0354,,,
15223,15/13-2,60.8929,82.785,2.3411,0.9357,,,
15224,15/13-2,57.8128,85.0024,2.299,0.8333,,,
15225,15/13-2,56.1738,86.0426,2.2695,0.7341,,,
15226,15/13-2,55.9208,86.6723,2.2537,0.6783,,,
15227,15/13-2,55.5895,87.1086,2.2535,0.6509,,,
15228,15/13-2,54.8546,87.0215,2.2598,0.6401,,,
15229,15/13-2,54.9172,87.0239,2.2586,0.6401,,,
15230,15/13-2,55.017,87.0427,2.2441,0.6504,,,
15231,15/13-2,55.0599,87.0615,2.2352,0.668,,,
15232,15/13-2,55.3911,87.0803,2.23,0.6857,,,
15233,15/13-2,56.1292,87.0991,2.2361,0.7034,,,
15234,15/13-2,58.2977,87.1178,2.2453,0.721,,,
15235,15/13-2,63.3862,87.0038,2.2564,0.7387,,,
15236,15/13-2,72.0791,86.5958,2.2686,0.7564,,,
15237,15/13-2,81.3683,86.1392,2.2636,0.7739,,,
15238,15/13-2,89.9869,85.6287,2.2412,0.79,,,
15239,15/13-2,95.5108,85.2794,2.2472,0.8059,,,
15240,15/13-2,92.6367,85.3426,2.2617,0.8158,,,
15241,15/13-2,77.0508,86.0074,2.2748,0.8169,,,
15242,15/13-2,63.675,86.5241,2.2735,0.8346,,,
15243,15/13-2,57.8726,87.0818,2.2828,0.8737,,,
15244,15/13-2,57.5061,87.145,2.3085,0.9635,,,
15245,15/13-2,61.9009,86.8229,2.3149,1.1123,,,
15246,15/13-2,68.4514,85.9728,2.3139,1.2665,,,
15247,15/13-2,77.8373,85.0657,2.3309,1.4207,,,
15248,15/13-2,92.2718,83.8888,2.3646,1.638,,,
15249,15/13-2,104.5829,84.0586,2.4041,2.0171,,,
15250,15/13-2,115.802,85.6012,2.4546,2.4145,,,
15251,15/13-2,125.292,86.4394,2.4996,2.8112,,,
15252,15/13-2,125.0442,86.1455,2.5013,3.208,,,
15253,15/13-2,119.1296,84.024,2.4809,3.5438,,,
15254,15/13-2,114.7812,81.4303,2.4604,3.6487,,,
15255,15/13-2,111.4866,79.9756,2.4601,3.8027,,,
15256,15/13-2,111.2618,79.8154,2.4755,4.1335,,,
15257,15/13-2,112.3558,81.2374,2.4859,4.4568,,,
15258,15/13-2,113.5958,82.5705,2.5073,4.5707,,,
15259,15/13-2,114.4172,82.8248,2.5237,4.5216,,,
15260,15/13-2,115.4879,81.9349,2.5193,4.3098,,,
15261,15/13-2,117.8217,81.2488,2.5075,4.1738,,,
15262,15/13-2,118.7155,81.432,2.525,4.1241,,,
15263,15/13-2,118.3378,81.6537,2.5417,4.0893,,,
15264,15/13-2,119.1317,80.9103,2.5406,4.0101,,,
15265,15/13-2,119.6193,80.3931,2.5353,3.8356,,,
15266,15/13-2,118.239,80.3498,2.5236,3.6202,,,
15267,15/13-2,117.0128,81.0048,2.5185,3.5175,,,
15268,15/13-2,116.4813,83.3409,2.4921,3.5219,,,
15269,15/13-2,117.2112,84.965,2.4832,3.5629,,,
15270,15/13-2,118.4093,85.6294,2.4874,3.5335,,,
15271,15/13-2,119.3725,85.4305,2.4845,3.6077,,,
15272,15/13-2,118.6723,85.2513,2.4752,3.6158,,,
15273,15/13-2,116.9708,84.8985,2.4821,3.5021,,,
15274,15/13-2,116.5055,83.4972,2.4693,3.3403,,,
15275,15/13-2,116.5749,82.1432,2.4254,3.248,,,
15276,15/13-2,116.8521,82.0911,2.4379,3.3795,,,
15277,15/13-2,118.3551,82.6833,2.4879,3.7067,,,
15278,15/13-2,120.3793,82.9216,2.5266,3.879,,,
15279,15/13-2,122.4521,81.7717,2.5338,3.6975,,,
15280,15/13-2,124.8859,79.6732,2.5389,3.5243,,,
15281,15/13-2,127.2421,79.2111,2.5361,3.4027,,,
15282,15/13-2,128.0026,80.254,2.5272,3.3745,,,
15283,15/13-2,127.8114,83.4297,2.5149,3.6888,,,
15284,15/13-2,127.2352,87.9031,2.4791,4.0509,,,
15285,15/13-2,126.0778,89.0054,2.4675,4.2579,,,
15286,15/13-2,124.0059,86.7762,2.4425,4.182,,,
15287,15/13-2,123.1496,83.0434,2.3944,4.0102,,,
15288,15/13-2,125.4628,77.4077,2.3575,3.9557,,,
15289,15/13-2,128.3623,73.8831,2.4251,4.2452,,,
15290,15/13-2,128.0178,74.0508,2.4881,4.6117,,,
15291,15/13-2,124.8626,74.2128,2.4925,4.5586,,,
15292,15/13-2,119.5238,75.0715,2.4748,4.2629,,,
15293,15/13-2,114.4479,76.8748,2.4688,3.8761,,,
15294,15/13-2,110.5746,77.9035,2.4523,3.5815,,,
15295,15/13-2,108.4414,78.2451,2.4347,3.3064,,,
15296,15/13-2,107.7139,77.8059,2.4143,3.0377,,,
15297,15/13-2,109.1571,77.5639,2.4074,2.8406,,,
15298,15/13-2,112.1093,78.3253,2.4214,2.6795,,,
15299,15/13-2,115.5012,78.6836,2.4359,2.5183,,,
15300,15/13-2,118.871,78.8506,2.4354,2.3572,,,
15301,15/13-2,120.6478,78.7291,2.4359,2.196,,,
15302,15/13-2,120.0702,78.6513,2.4435,2.0366,,,
15303,15/13-2,119.9986,79.4003,2.4361,1.8961,,,
15304,15/13-2,121.8476,81.6735,2.414,1.7643,,,
15305,15/13-2,123.828,84.2068,2.3906,1.643,,,
15306,15/13-2,121.53,85.4974,2.3651,1.5275,,,
15307,15/13-2,109.7204,87.2092,2.3378,1.4122,,,
15308,15/13-2,100.6372,86.6906,2.328,1.2993,,,
15309,15/13-2,99.6992,86.1646,2.3357,1.2063,,,
15310,15/13-2,88.5656,86.1442,2.348,1.146,,,
15311,15/13-2,81.6477,86.4214,2.3553,1.1192,,,
15312,15/13-2,76.888,86.5488,2.3533,1.1019,,,
15313,15/13-2,73.5722,85.6704,2.3465,1.1003,,,
15314,15/13-2,72.4295,84.5963,2.3329,1.106,,,
15315,15/13-2,72.8835,83.3003,2.3271,1.1181,,,
15316,15/13-2,73.9993,82.5439,2.3617,1.1348,,,
15317,15/13-2,74.3489,82.4957,2.3704,1.1844,,,
15318,15/13-2,72.0176,82.7142,2.3683,1.2551,,,
15319,15/13-2,70.4868,82.7051,2.3591,1.3285,,,
15320,15/13-2,68.3983,79.853,2.346,1.4251,,,
15321,15/13-2,68.0122,75.4085,2.3384,1.5309,,,
15322,15/13-2,68.5945,71.2768,2.348,1.6367,,,
15323,15/13-2,68.7003,69.1863,2.3645,1.7426,,,
15324,15/13-2,67.6127,68.9777,2.3818,1.8484,,,
15325,15/13-2,65.7823,70.245,2.4153,1.9341,,,
15326,15/13-2,65.3106,70.8946,2.4396,1.9393,,,
15327,15/13-2,65.8417,69.8881,2.4442,1.8908,,,
15328,15/13-2,65.5575,65.8307,2.4556,1.8378,,,
15329,15/13-2,64.2321,62.9259,2.4673,1.7846,,,
15330,15/13-2,65.13,63.8883,2.46,1.7314,,,
15331,15/13-2,68.7348,68.2221,2.45,1.6782,,,
15332,15/13-2,71.341,71.751,2.4404,1.6249,,,
15333,15/13-2,73.1751,73.698,2.422,1.5717,,,
15334,15/13-2,73.3474,74.3787,2.3923,1.5392,,,
15335,15/13-2,71.9009,75.3013,2.3646,1.5519,,,
15336,15/13-2,69.9374,77.045,2.3791,1.6136,,,
15337,15/13-2,67.4384,79.4964,2.4046,1.6843,,,
15338,15/13-2,66.53,80.5624,2.4169,1.7524,,,
15339,15/13-2,68.1049,80.2595,2.4187,1.7955,,,
15340,15/13-2,69.5921,78.4771,2.4189,1.828,,,
15341,15/13-2,68.1241,76.6992,2.4181,1.8604,,,
15342,15/13-2,64.1763,76.2232,2.3952,1.8928,,,
15343,15/13-2,59.9528,77.4166,2.3621,1.9245,,,
15344,15/13-2,55.8591,78.7105,2.3464,1.9562,,,
15345,15/13-2,55.677,78.8308,2.3438,1.9908,,,
15346,15/13-2,56.6363,78.7473,2.3463,2.0274,,,
15347,15/13-2,57.3502,78.2909,2.3531,2.0639,,,
15348,15/13-2,58.7215,78.235,2.3508,2.1004,,,
15349,15/13-2,61.026,78.3824,2.3465,2.137,,,
15350,15/13-2,62.2557,78.0968,2.3506,2.1841,,,
15351,15/13-2,63.0158,77.9221,2.3699,2.2565,,,
15352,15/13-2,65.047,77.4063,2.388,2.3315,,,
15353,15/13-2,69.2555,77.1518,2.3858,2.4066,,,
15354,15/13-2,75.3612,77.0917,2.374,2.4868,,,
15355,15/13-2,81.8144,76.8129,2.3716,2.5901,,,
15356,15/13-2,91.1626,77.4439,2.3714,2.6586,,,
15357,15/13-2,99.914,78.9685,2.3608,2.6663,,,
15358,15/13-2,111.1738,81.0676,2.3444,2.6526,,,
15359,15/13-2,123.0978,82.9593,2.329,2.8756,,,
15360,15/13-2,131.1983,85.679,2.3172,3.0305,,,
15361,15/13-2,131.5486,88.428,2.3156,3.0707,,,
15362,15/13-2,127.582,88.6396,2.3349,3.0878,,,
15363,15/13-2,123.1219,86.1474,2.4024,3.0658,,,
15364,15/13-2,118.5299,82.0334,2.4724,2.9991,,,
15365,15/13-2,112.8814,77.9421,2.5381,2.9159,,,
15366,15/13-2,109.9773,76.1078,2.5517,2.8292,,,
15367,15/13-2,107.7605,77.2283,2.5376,2.7567,,,
15368,15/13-2,105.1675,79.2839,2.523,2.6821,,,
15369,15/13-2,101.8288,80.5601,2.4958,2.6061,,,
15370,15/13-2,98.6227,81.1827,2.4595,2.528,,,
15371,15/13-2,98.9543,81.519,2.4442,2.4694,,,
15372,15/13-2,105.3262,82.2863,2.4447,2.4866,,,
15373,15/13-2,115.68,83.4859,2.4434,2.5696,,,
15374,15/13-2,126.593,84.7218,2.4485,2.6578,,,
15375,15/13-2,137.8788,84.6335,2.4947,2.7434,,,
15376,15/13-2,142.4078,83.8049,2.5237,2.8101,,,
15377,15/13-2,139.6169,83.8507,2.5321,2.8147,,,
15378,15/13-2,135.8433,83.7267,2.5162,2.8016,,,
15379,15/13-2,132.659,84.1755,2.507,2.8352,,,
15380,15/13-2,129.7813,86.7025,2.5021,3.0045,,,
15381,15/13-2,126.9081,89.0644,2.4843,3.0899,,,
15382,15/13-2,123.4919,88.4691,2.4774,3.1448,,,
15383,15/13-2,116.8036,86.0233,2.4616,3.1177,,,
15384,15/13-2,110.8907,82.6343,2.4434,3.082,,,
15385,15/13-2,107.0834,79.0193,2.4878,3.0796,,,
15386,15/13-2,105.1096,78.0451,2.5182,3.0289,,,
15387,15/13-2,106.8162,79.2403,2.521,2.8703,,,
15388,15/13-2,109.8528,79.6233,2.5278,2.8189,,,
15389,15/13-2,112.9221,80.0169,2.5523,2.9449,,,
15390,15/13-2,115.9913,82.1068,2.5616,2.9907,,,
15391,15/13-2,118.5078,86.8954,2.5525,3.0104,,,
15392,15/13-2,118.1835,89.4513,2.5299,3.0093,,,
15393,15/13-2,116.4092,88.9256,2.4876,2.991,,,
15394,15/13-2,115.3211,85.939,2.4746,3.0342,,,
15395,15/13-2,114.9855,79.231,2.4898,3.3644,,,
15396,15/13-2,116.0323,76.2816,2.4924,3.7373,,,
15397,15/13-2,118.5863,77.1145,2.4933,4.014,,,
15398,15/13-2,119.3971,80.4621,2.4999,4.0143,,,
15399,15/13-2,118.9926,82.707,2.492,3.858,,,
15400,15/13-2,119.5397,83.1753,2.4552,3.7911,,,
15401,15/13-2,120.5512,81.9248,2.4331,3.8238,,,
15402,15/13-2,121.166,81.1495,2.4369,3.8979,,,
15403,15/13-2,121.2632,81.7469,2.4453,3.9738,,,
15404,15/13-2,121.2113,81.5962,2.437,4.0497,,,
15405,15/13-2,121.8083,80.1105,2.437,4.1161,,,
15406,15/13-2,123.7878,78.9993,2.4741,4.1396,,,
15407,15/13-2,126.515,78.5123,2.5308,4.1101,,,
15408,15/13-2,126.7582,79.0326,2.5667,3.9694,,,
15409,15/13-2,124.5449,80.3803,2.5778,3.768,,,
15410,15/13-2,121.7364,80.4236,2.5746,3.5596,,,
15411,15/13-2,118.1079,79.734,2.5595,3.3516,,,
15412,15/13-2,113.6979,78.4912,2.5405,3.1435,,,
15413,15/13-2,108.8177,78.5793,2.4862,3.0032,,,
15414,15/13-2,105.0063,80.6145,2.4453,2.9497,,,
15415,15/13-2,105.8489,82.3567,2.4251,2.9223,,,
15416,15/13-2,111.0597,83.1996,2.4277,2.9106,,,
15417,15/13-2,116.3351,83.6037,2.4564,2.9373,,,
15418,15/13-2,119.8073,83.6473,2.4609,3.0252,,,
15419,15/13-2,123.6737,84.4021,2.4675,3.1694,,,
15420,15/13-2,127.4914,85.3614,2.4926,3.3136,,,
15421,15/13-2,129.269,85.311,2.5122,3.4566,,,
15422,15/13-2,130.6822,84.1702,2.5262,3.5801,,,
15423,15/13-2,132.6817,83.91,2.5304,3.691,,,
15424,15/13-2,134.1226,83.782,2.5338,3.7917,,,
15425,15/13-2,133.308,83.1885,2.5152,3.8269,,,
15426,15/13-2,130.4355,83.1759,2.5107,3.852,,,
15427,15/13-2,128.6388,82.8194,2.5114,3.8623,,,
15428,15/13-2,127.4963,82.6838,2.4937,3.8425,,,
15429,15/13-2,126.5799,83.212,2.4845,3.74,,,
15430,15/13-2,125.0643,83.216,2.4766,3.5838,,,
15431,15/13-2,121.612,82.2931,2.479,3.4066,,,
15432,15/13-2,117.4346,80.4028,2.4735,3.2291,,,
15433,15/13-2,112.7741,79.0976,2.4646,3.047,,,
15434,15/13-2,108.6882,78.6065,2.4713,2.7981,,,
15435,15/13-2,105.3912,78.5575,2.4759,2.521,,,
15436,15/13-2,100.9814,78.8341,2.4728,2.3251,,,
15437,15/13-2,99.7974,79.3598,2.453,2.1485,,,
15438,15/13-2,96.9598,80.3269,2.399,1.9719,,,
15439,15/13-2,84.702,81.6507,2.3858,1.7954,,,
15440,15/13-2,77.8966,82.8997,2.3777,1.6245,,,
15441,15/13-2,72.2818,84.1507,2.3617,1.4937,,,
15442,15/13-2,68.6967,85.0443,2.3533,1.4034,,,
15443,15/13-2,65.7851,85.1303,2.3597,1.3631,,,
15444,15/13-2,62.6772,84.9121,2.3611,1.3287,,,
15445,15/13-2,59.3394,84.9812,2.3379,1.3149,,,
15446,15/13-2,56.0019,85.1086,2.2949,1.3121,,,
15447,15/13-2,52.767,85.2749,2.2624,1.3302,,,
15448,15/13-2,51.7941,85.2431,2.2441,1.3489,,,
15449,15/13-2,54.0551,84.3993,2.2467,1.3629,,,
15450,15/13-2,57.6816,83.0967,2.2568,1.3645,,,
15451,15/13-2,61.335,81.7874,2.278,1.3634,,,
15452,15/13-2,65.2431,81.2285,2.2921,1.3802,,,
15453,15/13-2,69.7635,82.139,2.2997,1.4267,,,
15454,15/13-2,73.9054,83.3477,2.3136,1.461,,,
15455,15/13-2,73.7268,83.313,2.3254,1.4817,,,
15456,15/13-2,70.4073,82.0983,2.3513,1.4513,,,
15457,15/13-2,67.9103,80.5836,2.3496,1.4156,,,
15458,15/13-2,66.5275,80.8245,2.3494,1.4061,,,
15459,15/13-2,65.5908,81.541,2.3488,1.4266,,,
15460,15/13-2,63.7676,81.8317,2.3461,1.5018,,,
15461,15/13-2,61.3586,80.5293,2.3677,1.6126,,,
15462,15/13-2,58.9231,77.6305,2.3895,1.7251,,,
15463,15/13-2,56.4916,74.6567,2.3918,1.8374,,,
15464,15/13-2,55.5587,71.781,2.3891,1.9543,,,
15465,15/13-2,61.1608,70.9065,2.3819,2.1301,,,
15466,15/13-2,72.1187,72.9072,2.3835,2.3168,,,
15467,15/13-2,83.2619,75.0427,2.4126,2.3639,,,
15468,15/13-2,95.3391,77.1749,2.4504,2.3106,,,
15469,15/13-2,108.1339,79.2356,2.464,2.2036,,,
